Congress,DistNum,State,PartyCode,Name,FirstDim
19,11,NEW YOR,555,ASHLEY  H.,-0.485
19,12,NEW YOR,555,DIETZ  W.,-0.482
19,13,NEW YOR,22,ANGEL  W.G.,-0.663
19,14,NEW YOR,22,STORRS  H.R,0.302
19,15,NEW YOR,555,HOFFMAN  M.,-0.51
19,16,NEW YOR,22,MARKELL  H.,0.101
19,18,NEW YOR,22,MARTINDALE,0.666
19,19,NEW YOR,22,ROSS  H.H.,0.018
19,20,NEW YOR,22,FOSDICK  N.,-0.015
19,20,NEW YOR,22,HUGUNIN  D.,0.264
19,21,NEW YOR,22,WHITMORE  E,-0.066
19,22,NEW YOR,22,MILLER  J.,0.167
19,23,NEW YOR,22,BADGER  L.,0.07
19,24,NEW YOR,555,KELLOGG  C.,-0.175
19,25,NEW YOR,22,HUMPHREY  C,0.376
19,26,NEW YOR,22,MARVIN  D.,0.413
19,26,NEW YOR,22,ROSE  R.S.,0.287
19,27,NEW YOR,22,HAYDEN  M.,0.383
19,28,NEW YOR,22,PORTER  T.H,0.134
19,29,NEW YOR,22,ADAMS  P.,0.545
19,30,NEW YOR,22,GARNSEY D.G,0.336
19,1,NORTH C,555,SAWYER  L.,-0.011
19,2,NORTH C,555,ALSTON  W.,-0.13
19,3,NORTH C,555,HINES  R.,-0.267
19,4,NORTH C,555,BRYAN  J.H.,-0.106
19,5,NORTH C,555,HOLMES  G.,-0.164
19,6,NORTH C,555,EDWARDS W.N,-0.631
19,7,NORTH C,555,MC NEILL  A,-0.712
19,8,NORTH C,555,MANGUM  W.P,-0.039
19,8,NORTH C,555,BARRINGER D,-0.068
19,9,NORTH C,555,SAUNDERS RM,-0.534
19,10,NORTH C,22,LONG  J.,-0.527
19,11,NORTH C,555,CONNOR  H.W,-0.504
19,12,NORTH C,555,CARSON  S.P,-0.339
19,13,NORTH C,22,WILLIAMS  L,-0.042
19,1,OHIO,555,FINDLAY  J.,-0.072
19,2,OHIO,22,WOODS  J.,0.817
19,3,OHIO,22,MC LEAN  W.,0.463
19,4,OHIO,22,VANCE  J.,0.399
19,5,OHIO,22,CAMPBELL JW,0.14
19,6,OHIO,555,THOMSON  J.,-0.167
19,7,OHIO,22,VINTON  S.F,0.456
19,8,OHIO,22,WILSON  W.,0.324
19,9,OHIO,22,BEECHER  P.,0.421
19,10,OHIO,22,SHANNON  T.,0.351
19,11,OHIO,22,WRIGHT  J.C,0.798
19,12,OHIO,22,SLOANE  J.,0.901
19,13,OHIO,22,WHITTLESEY,0.281
19,14,OHIO,22,BARTLEY  M.,0.54
19,1,PENNSYL,555,WURTS  J.,0.024
19,2,PENNSYL,555,HEMPHILL  J,0.405
19,2,PENNSYL,22,KITTERA  T.,0.009
19,3,PENNSYL,555,MILLER  D.H,0.091
19,4,PENNSYL,22,MINER  C.,0.418
19,4,PENNSYL,555,BUCHANAN  J,-0.232
19,4,PENNSYL,555,EDWARDS  S.,0.389
19,5,PENNSYL,22,MARKLEY P.S,0.346
19,6,PENNSYL,555,HARRIS  R.,0.318
19,7,PENNSYL,555,ADDAMS  W.,-0.165
19,7,PENNSYL,555,KREBS  J.,0.031
19,8,PENNSYL,555,INGHAM  S.D,0.006
19,8,PENNSYL,555,WOLF  G.,0.063
19,9,PENNSYL,555,VAN HORNE E,0.074
19,9,PENNSYL,555,KREMER  G.,-0.041
19,9,PENNSYL,555,MC KEAN  S.,0.026
19,10,PENNSYL,555,MITCHELL JS,0.226
19,11,PENNSYL,555,FINDLAY  J.,0.199
19,11,PENNSYL,22,WILSON  J.,0.448
19,12,PENNSYL,555,MITCHELL  J,0.022
19,13,PENNSYL,555,THOMSON  A.,0.402
19,13,PENNSYL,555,FORWARD  C.,0.128
19,14,PENNSYL,555,STEWART  A.,0.201
19,15,PENNSYL,22,LAWRENCE  J,0.247
19,16,PENNSYL,555,STEVENSON J,-0.028
19,16,PENNSYL,555,ORR  R.,0.07
19,17,PENNSYL,555,PLUMER  G.,0.239
19,18,PENNSYL,22,SILL  T.A.,0.291
19,98,RHODE I,22,PEARCE  D.J,0.163
19,98,RHODE I,22,BURGES  T.,0.477
19,1,SOUTH C,555,DRAYTON  W.,-0.165
19,2,SOUTH C,555,HAMILTON  J,-0.402
19,3,SOUTH C,555,MITCHELL TR,-0.385
19,4,SOUTH C,555,GOVAN  A.R.,-0.511
19,5,SOUTH C,555,MC DUFFIE G,-0.292
19,6,SOUTH C,555,WILSON  J.,-0.783
19,7,SOUTH C,555,GIST  J.,-0.644
19,8,SOUTH C,555,CARTER  J.,-0.255
19,9,SOUTH C,555,TUCKER  S.,-0.612
19,1,TENNESS,555,BLAIR  J.,-0.238
19,2,TENNESS,555,COCKE  J.,-0.216
19,3,TENNESS,555,MITCHELL JC,-0.122
19,4,TENNESS,555,ISACKS  J.C,-0.128
19,5,TENNESS,555,ALLEN  R.,-0.239
19,6,TENNESS,555,POLK  J.K.,-0.497
19,7,TENNESS,555,HOUSTON  S.,-0.372
19,8,TENNESS,555,MARABLE J.H,-0.243
19,9,TENNESS,555,ALEXANDER A,-0.082
19,1,VERMONT,22,BRADLEY W.C,0.213
19,2,VERMONT,22,MALLARY R.C,0.307
19,3,VERMONT,22,WALES  G.E.,0.495
19,4,VERMONT,555,MEECH  E.,0.268
19,5,VERMONT,22,MATTOCKS  J,0.171
19,1,VIRGINI,22,NEWTON  T.,0.011
19,2,VIRGINI,555,TREZVANT  J,-0.67
19,3,VIRGINI,555,ARCHER  W.S,-0.182
19,4,VIRGINI,555,ALEXANDER M,-0.563
19,5,VIRGINI,555,CRUMP  G.W.,-0.834
19,6,VIRGINI,555,DAVENPORT T,-0.271
19,7,VIRGINI,555,CLAIBORNE N,-0.369
19,8,VIRGINI,555,BASSETT  B.,-0.308
19,9,VIRGINI,555,STEVENSON A,-0.422
19,10,VIRGINI,555,RIVES  W.C.,-0.248
19,11,VIRGINI,22,TAYLOR  R.,-0.282
19,12,VIRGINI,555,GARNETT  R.,-0.577
19,13,VIRGINI,22,TALIAFERRO,-0.06
19,14,VIRGINI,22,MERCER  C.F,0.096
19,15,VIRGINI,555,BARBOUR J.S,-0.106
19,16,VIRGINI,22,ARMSTRONG W,0.138
19,17,VIRGINI,22,POWELL  A.H,0.212
19,18,VIRGINI,555,JOHNSON  J.,-0.313
19,19,VIRGINI,555,MC COY  W.,-0.587
19,20,VIRGINI,555,FLOYD  J.,-0.519
19,21,VIRGINI,555,SMITH  W.,-0.242
19,22,VIRGINI,22,ESTIL  B.,0.113
19,0,ALABAMA,555,KING  W.R.,-0.386
19,0,ALABAMA,555,MCKINLEY,-0.343
19,0,CONNECT,22,WILLEY  C.,0.566
19,0,CONNECT,555,EDWARDS  H.,0.585
19,0,DELAWAR,22,CLAYTON  T.,0.436
19,0,DELAWAR,22,VANDYKE  N.,0.414
19,0,DELAWAR,555,RIDGELY,0.225
19,0,GEORGIA,555,COBB  T.W.,-0.262
19,0,GEORGIA,555,BERRIEN  J.,-0.15
19,0,ILLINOI,22,THOMAS  J.,0.246
19,0,ILLINOI,555,KANE  E.K.,-0.354
19,0,INDIANA,22,HENDRICKS,0.009
19,0,INDIANA,22,NOBLE  J.,0.273
19,0,KENTUCK,555,JOHNSON  R.,-0.187
19,0,KENTUCK,555,ROWAN  J.,-0.023
19,0,LOUISIA,22,JOHNSTON,0.261
19,0,LOUISIA,22,BOULIGNY,0.049
19,0,MAINE,22,HOLMES  J.,0.353
19,0,MAINE,555,CHANDLER,0.198
19,0,MARYLAN,555,SMITH  S.,0.031
19,0,MARYLAN,22,CHAMBERS,0.392
19,0,MASSACH,22,MILLS  E.H.,0.643
19,0,MASSACH,22,LLOYD  J.,0.596
19,0,MASSACH,22,SILSBEE  N.,0.422
19,0,MISSISS,555,WILLIAMS,-0.198
19,0,MISSISS,555,REED  T.,-0.23
19,0,MISSOUR,555,BENTON  T.,-0.305
19,0,MISSOUR,22,BARTON  D.,0.334
19,0,NEW HAM,555,WOODBURY,-0.315
19,0,NEW HAM,22,BELL  S.,0.632
19,0,NEW JER,555,DICKERSON,0.123
19,0,NEW JER,22,BATEMAN  E.,0.348
19,0,NEW YOR,555,VANBUREN,0.148
19,0,NEW YOR,22,SANFORD  N.,0.137
19,0,NORTH C,555,MACON  N.,-0.291
19,0,NORTH C,555,BRANCH  J.,-0.231
19,0,OHIO,22,HARRISON,0.096
19,0,OHIO,22,RUGGLES  B.,0.441
19,0,PENNSYL,555,FINDLAY  W.,0.044
19,0,PENNSYL,22,MARKS  W.,0.429
19,0,RHODE I,22,KNIGHT  N.,0.509
19,0,RHODE I,22,ROBBINS  A.,0.479
19,0,SOUTH C,555,HAYNE  R.Y.,-0.033
19,0,SOUTH C,555,HARPER  W.,0.227
19,0,SOUTH C,555,SMITH  W.,0.219
19,0,TENNESS,555,EATON  J.H.,-0.475
19,0,TENNESS,555,WHITE  H.L.,-0.171
19,0,VERMONT,22,SEYMOUR  H.,0.663
19,0,VERMONT,22,CHASE  D.,0.211
19,0,VIRGINI,555,TAZEWELL,-0.055
19,0,VIRGINI,555,RANDOLPH,-0.047
20,0,USA,22,ADAMS J Q,0.394
20,1,ALABAMA,555,MOORE  G.,-0.109
20,2,ALABAMA,555,MC KEE  J.,-0.277
20,3,ALABAMA,555,OWEN  G.W.,-0.239
20,98,CONNECT,22,MERWIN  O.,0.352
20,98,CONNECT,22,INGERSOLL R,0.338
20,98,CONNECT,22,PHELPS  E.,0.286
20,98,CONNECT,22,PLANT  D.,0.305
20,98,CONNECT,22,BALDWIN  J.,0.106
20,98,CONNECT,22,BARBER  N.,0.324
20,98,DELAWAR,22,JOHNS  K.,0.385
20,3,GEORGIA,555,THOMPSON  W,-0.601
20,4,GEORGIA,555,LUMPKIN  W.,-0.464
20,5,GEORGIA,555,HAYNES  C.E,-0.559
20,6,GEORGIA,555,FORT  T.,-0.028
20,7,GEORGIA,555,FLOYD  J.,-0.586
20,99,GEORGIA,555,WILDE  R.H.,-0.136
20,99,GEORGIA,555,GILMER  G.R,-0.382
20,1,ILLINOI,555,DUNCAN  J.,-0.033
20,1,INDIANA,22,BLAKE  T.H.,0.399
20,2,INDIANA,22,JENNINGS  J,0.132
20,3,INDIANA,555,SMITH  O.H.,0.178
20,1,KENTUCK,555,DANIEL  H.,0.037
20,2,KENTUCK,22,METCALFE  T,0.104
20,2,KENTUCK,22,CHAMBERS  J,0.101
20,3,KENTUCK,22,CLARK  J.,0.284
20,4,KENTUCK,22,LETCHER R.P,0.196
20,5,KENTUCK,555,MC HATTON R,0.092
20,6,KENTUCK,555,LECOMPTE  J,-0.243
20,7,KENTUCK,555,MOORE  T.P.,0.108
20,8,KENTUCK,22,BUCKNER R.A,0.183
20,9,KENTUCK,555,WICKLIFFE C,-0.064
20,10,KENTUCK,555,YANCEY  J.,-0.06
20,11,KENTUCK,555,CHILTON  T.,0.007
20,12,KENTUCK,555,LYON  C.,-0.168
20,1,LOUISIA,555,LIVINGSTON,0
20,2,LOUISIA,22,GURLEY  H.H,0.023
20,3,LOUISIA,22,BRENT  W.L.,0.025
20,1,MAINE,555,MC INTIRE R,-0.353
20,2,MAINE,555,ANDERSON  J,-0.384
20,3,MAINE,22,WINGATE J.F,0.141
20,4,MAINE,22,SPRAGUE  P.,0.428
20,5,MAINE,555,RIPLEY  J.W,-0.418
20,6,MAINE,22,O BRIEN  J.,-0.263
20,7,MAINE,22,BUTMAN  S.,0.338
20,1,MARYLAN,22,DORSEY  C.,0.271
20,2,MARYLAN,555,WEEMS  J.C.,0.053
20,3,MARYLAN,22,WASHINGTON,0.123
20,4,MARYLAN,555,SPRIGG  M.C,0.128
20,5,MARYLAN,22,BARNEY  J.,0.258
20,5,MARYLAN,22,LITTLE  P.,0.104
20,6,MARYLAN,555,GALE  L.,0.073
20,7,MARYLAN,22,KERR  J.L.,0.12
20,8,MARYLAN,22,WILSON E.K.,0.086
20,1,MASSACH,22,GORHAM  B.,0.241
20,2,MASSACH,22,CROWNINSHIE,0.31
20,3,MASSACH,22,VARNUM  J.,0.216
20,4,MASSACH,22,EVERETT  E.,0.396
20,5,MASSACH,22,DAVIS  J.,0.52
20,6,MASSACH,22,LOCKE  J.,0.263
20,7,MASSACH,22,ALLEN  S.C.,0.479
20,8,MASSACH,22,BATES  I.C.,0.644
20,9,MASSACH,22,DWIGHT H.W.,0.202
20,10,MASSACH,22,BAILEY  J.,0.604
20,11,MASSACH,22,RICHARDSON,0.178
20,12,MASSACH,22,HODGES  J.L,0.286
20,13,MASSACH,22,REED  J.,0.479
20,1,MISSISS,555,HAILE  W.,-0.175
20,1,MISSISS,555,HINDS  T.,-0.262
20,1,MISSOUR,22,BATES  E.,0.199
20,98,NEW HAM,555,HARVEY  J.,-0.537
20,98,NEW HAM,22,BARKER  D.,0.265
20,98,NEW HAM,22,WHIPPLE  T.,0.226
20,98,NEW HAM,22,BROWN  T.,-0.121
20,98,NEW HAM,22,BARTLETT  I,0.1
20,98,NEW HAM,22,HEALY  J.,-0.085
20,98,NEW JER,22,SWAN  S.,0.395
20,98,NEW JER,22,CONDICT  L.,0.203
20,98,NEW JER,22,PIERSON  I.,0.347
20,98,NEW JER,22,TUCKER  E.,0.303
20,98,NEW JER,22,THOMPSON  H,0.478
20,98,NEW JER,22,RANDOLPH JF,0.34
20,98,NEW JER,22,SINNICKSON,0.247
20,1,NEW YOR,22,WOOD  S.,0.23
20,2,NEW YOR,555,WOOD  J.J.,-0.421
20,3,NEW YOR,555,CAMBRELENG,-0.317
20,3,NEW YOR,555,VERPLANCK G,-0.171
20,3,NEW YOR,555,JOHNSON  J.,-0.225
20,4,NEW YOR,22,WARD  A.,-0.242
20,5,NEW YOR,555,OAKLEY  T.J,0.213
20,5,NEW YOR,555,TABER  T.,-0.558
20,6,NEW YOR,555,HALLOCK  J.,-0.455
20,7,NEW YOR,555,BELDEN  G.O,-0.197
20,8,NEW YOR,22,STRONG  J.,0.58
20,9,NEW YOR,22,DICKINSON J,0.376
20,10,NEW YOR,22,VAN RENSSEL,0.172
20,11,NEW YOR,555,HOBBIE  S.R,-0.258
20,12,NEW YOR,555,DEGRAFF J.I,-0.248
20,13,NEW YOR,22,CHASE  S.,0.143
20,14,NEW YOR,22,STORRS  H.R,0.302
20,15,NEW YOR,555,HOFFMAN  M.,-0.51
20,16,NEW YOR,22,MARKELL  H.,0.101
20,17,NEW YOR,22,TAYLOR  J.W,0.265
20,18,NEW YOR,22,MARTINDALE,0.666
20,19,NEW YOR,555,KEESE  R.,-0.33
20,20,NEW YOR,555,BUNNER  R.,-0.1
20,20,NEW YOR,555,WRIGHT  S.,-0.421
20,21,NEW YOR,555,CLARK  J.C.,0.131
20,22,NEW YOR,555,STOWER  J.G,-0.336
20,23,NEW YOR,555,EARLL  J.,-0.43
20,24,NEW YOR,555,GARROW  N.,-0.306
20,25,NEW YOR,22,WOODCOCK  D,0.354
20,26,NEW YOR,22,MAYNARD  J.,0.314
20,26,NEW YOR,22,MARVIN  D.,0.413
20,27,NEW YOR,22,BARNARD D.D,0.434
20,28,NEW YOR,555,MAGEE  J.,-0.332
20,29,NEW YOR,22,TRACY  P.L.,0.18
20,30,NEW YOR,22,GARNSEY D.G,0.336
20,1,NORTH C,555,SAWYER  L.,-0.011
20,2,NORTH C,555,ALSTON  W.,-0.13
20,3,NORTH C,555,HALL  T.H.,-0.605
20,4,NORTH C,22,BRYAN  J.H.,-0.106
20,5,NORTH C,555,HOLMES  G.,-0.164
20,6,NORTH C,555,TURNER  D.,-0.742
20,7,NORTH C,22,CULPEPPER,-0.017
20,8,NORTH C,555,BARRINGER D,-0.068
20,9,NORTH C,555,SHEPPERD AH,-0.134
20,10,NORTH C,22,LONG  J.,-0.527
20,11,NORTH C,555,CONNOR  H.W,-0.504
20,12,NORTH C,555,CARSON  S.P,-0.339
20,13,NORTH C,22,WILLIAMS  L,-0.042
20,1,OHIO,555,FINDLAY  J.,-0.072
20,2,OHIO,22,WOODS  J.,0.817
20,3,OHIO,22,MC LEAN  W.,0.463
20,4,OHIO,22,VANCE  J.,0.399
20,5,OHIO,555,RUSSELL  W.,0.152
20,6,OHIO,22,CREIGHTON W,0.295
20,6,OHIO,22,MUHLENBERG,0.203
20,7,OHIO,22,VINTON  S.F,0.456
20,8,OHIO,555,STANBERY  W,0.273
20,9,OHIO,22,BEECHER  P.,0.421
20,10,OHIO,22,DAVENPORT J,0.659
20,11,OHIO,22,WRIGHT J.C.,0.798
20,12,OHIO,22,SLOANE  J.,0.901
20,13,OHIO,22,WHITTLESEY,0.281
20,14,OHIO,22,BARTLEY  M.,0.54
20,1,PENNSYL,555,SUTHERLAND,0.006
20,2,PENNSYL,22,SERGEANT  J,0.457
20,3,PENNSYL,555,MILLER  D.H,0.091
20,4,PENNSYL,22,MINER  C.,0.418
20,4,PENNSYL,22,ANDERSON  S,0.463
20,4,PENNSYL,555,BUCHANAN  J,-0.232
20,5,PENNSYL,555,STERIGERE J,-0.139
20,6,PENNSYL,555,GREEN  I.,0.011
20,7,PENNSYL,555,FRY  J.,-0.5
20,7,PENNSYL,555,ADDAMS  W.,-0.165
20,8,PENNSYL,555,WOLF  G.,0.063
20,8,PENNSYL,555,INGHAM  S.D,0.006
20,9,PENNSYL,555,VAN HORNE E,0.074
20,9,PENNSYL,555,MC KEAN  S.,0.026
20,9,PENNSYL,555,KREMER  G.,-0.041
20,10,PENNSYL,555,KING  A.,-0.214
20,11,PENNSYL,22,WILSON  J.,0.448
20,11,PENNSYL,555,RAMSEY  W.,0.015
20,12,PENNSYL,555,MITCHELL  J,0.022
20,13,PENNSYL,555,FORWARD  C.,0.128
20,14,PENNSYL,22,STEWART  A.,0.201
20,15,PENNSYL,22,LAWRENCE  J,0.247
20,16,PENNSYL,555,STEVENSON J,-0.028
20,16,PENNSYL,555,ORR  R.,0.07
20,17,PENNSYL,555,COULTER  R.,-0.002
20,18,PENNSYL,555,BARLOW  S.,0.137
20,98,RHODE I,22,BURGES  T.,0.477
20,98,RHODE I,22,PEARCE  D.,0.163
20,1,SOUTH C,555,DRAYTON  W.,-0.165
20,2,SOUTH C,555,HAMILTON  J,-0.402
20,3,SOUTH C,555,MITCHELL TR,-0.385
20,4,SOUTH C,555,MARTIN  W.D,-0.386
20,5,SOUTH C,555,MC DUFFIE G,-0.292
20,6,SOUTH C,555,DAVIS  W.R.,-0.279
20,7,SOUTH C,555,NUCKOLLS WT,-0.445
20,8,SOUTH C,555,CARTER  J.,-0.255
20,9,SOUTH C,555,TUCKER  S.,-0.612
20,1,TENNESS,555,BLAIR  J.,-0.238
20,2,TENNESS,555,LEA  P.,-0.36
20,3,TENNESS,555,MITCHELL JC,-0.122
20,4,TENNESS,555,ISACKS  J.C,-0.128
20,5,TENNESS,555,DESHA  R.,-0.342
20,6,TENNESS,555,POLK  J. K.,-0.497
20,7,TENNESS,555,BELL  J.,-0.074
20,8,TENNESS,555,MARABLE J.H,-0.243
20,9,TENNESS,555,CROCKETT  D,0.064
20,1,VERMONT,22,HUNT  J.,0.301
20,2,VERMONT,22,MALLARY R.C,0.307
20,3,VERMONT,22,WALES  G.E.,0.495
20,4,VERMONT,22,SWIFT  B.,0.293
20,5,VERMONT,22,BUCK  D.A.A,0.076
20,1,VIRGINI,22,NEWTON  T.,0.011
20,2,VIRGINI,555,TREZVANT  J,-0.67
20,3,VIRGINI,555,ARCHER  W.S,-0.182
20,4,VIRGINI,555,ALEXANDER M,-0.563
20,5,VIRGINI,555,RANDOLPH  J,-0.047
20,6,VIRGINI,555,DAVENPORT T,-0.271
20,7,VIRGINI,555,CLAIBORNE N,-0.369
20,8,VIRGINI,555,BASSETT  B.,-0.308
20,10,VIRGINI,555,RIVES  W.C.,-0.248
20,11,VIRGINI,555,BARBOUR P.P,-0.601
20,12,VIRGINI,555,ROANE  J.,-0.571
20,13,VIRGINI,22,TALIAFERRO,-0.06
20,14,VIRGINI,22,MERCER  C.F,0.096
20,15,VIRGINI,555,BARBOUR J.S,-0.106
20,16,VIRGINI,22,ARMSTRONG W,0.138
20,17,VIRGINI,555,ALLEN  R.,-0.372
20,18,VIRGINI,22,LEFFLER  I.,0.386
20,19,VIRGINI,555,MC COY  W.,-0.587
20,20,VIRGINI,555,FLOYD  J.,-0.519
20,21,VIRGINI,22,MAXWELL  L.,0.068
20,22,VIRGINI,555,SMYTH  A.,-0.326
20,0,ALABAMA,555,MCKINLEY,-0.343
20,0,ALABAMA,555,KING  W.R.,-0.386
20,0,CONNECT,22,FOOTE  S.A.,0.544
20,0,CONNECT,22,WILLEY  C.,0.566
20,0,DELAWAR,555,RIDGELEY,0.225
20,0,DELAWAR,555,MCLANE  L.,-0.001
20,0,GEORGIA,555,BERRIEN  J.,-0.15
20,0,GEORGIA,555,COBB  T.W.,-0.262
20,0,GEORGIA,555,PRINCE  O.,0.146
20,0,ILLINOI,22,THOMAS  J.,0.246
20,0,ILLINOI,555,KANE  E.K.,-0.354
20,0,INDIANA,22,NOBLE  J.,0.273
20,0,INDIANA,22,HENDRICKS,0.009
20,0,KENTUCK,555,ROWAN  J.,-0.023
20,0,KENTUCK,555,JOHNSON  R.,-0.187
20,0,LOUISIA,22,BOULIGNY,0.049
20,0,LOUISIA,22,JOHNSTON,0.261
20,0,MAINE,555,CHANDLER,0.198
20,0,MAINE,555,PARRIS  A.,0.285
20,0,MAINE,22,HOLMES  J.,0.353
20,0,MARYLAN,22,CHAMBERS,0.392
20,0,MARYLAN,555,SMITH  S.,0.031
20,0,MASSACH,22,SILSBEE  N.,0.422
20,0,MASSACH,22,WEBSTER  D.,0.463
20,0,MISSISS,555,ELLIS  P.,-0.401
20,0,MISSISS,555,WILLIAMS,-0.198
20,0,MISSOUR,555,BENTON  T.,-0.305
20,0,MISSOUR,22,BARTON  D.,0.334
20,0,NEW HAM,22,BELL  S.,0.632
20,0,NEW HAM,555,WOODBURY,-0.315
20,0,NEW JER,22,BATEMAN  E.,0.348
20,0,NEW JER,555,DICKERSON,0.123
20,0,NEW YOR,22,SANFORD  N.,0.137
20,0,NEW YOR,555,VANBUREN,0.148
20,0,NEW YOR,555,DUDLEY  C.,-0.095
20,0,NORTH C,555,BRANCH  J.,-0.231
20,0,NORTH C,555,MACON  N.,-0.291
20,0,NORTH C,555,IREDELL  J.,-0.048
20,0,OHIO,22,RUGGLES  B.,0.441
20,0,OHIO,22,HARRISON,0.096
20,0,OHIO,22,BURNET  J.,0.421
20,0,PENNSYL,555,BARNARD  I.,0.073
20,0,PENNSYL,22,MARKS  W.,0.429
20,0,RHODE I,22,KNIGHT  N.,0.509
20,0,RHODE I,22,ROBBINS  A.,0.479
20,0,SOUTH C,555,HAYNE  R.Y.,-0.033
20,0,SOUTH C,555,SMITH  W.,0.219
20,0,TENNESS,555,WHITE  H.L.,-0.171
20,0,TENNESS,555,EATON  J.H.,-0.475
20,0,VERMONT,22,CHASE  D.,0.211
20,0,VERMONT,22,SEYMOUR  H.,0.663
20,0,VIRGINI,555,TAZEWELL,-0.055
20,0,VIRGINI,555,TYLER  J.,0.002
21,0,USA,555,JACKSON,-0.26
21,1,ALABAMA,555,CLAY,-0.491
21,2,ALABAMA,555,BAYLOR,-0.069
21,3,ALABAMA,555,LEWIS,-0.61
21,98,CONNECT,1275,ELLSWORTH,0.34
21,98,CONNECT,1275,YOUNG,0.491
21,98,CONNECT,1275,BARBER,0.324
21,98,CONNECT,1275,INGERSOLL,0.338
21,98,CONNECT,1275,STORRS  W.,0.445
21,98,CONNECT,1275,HUNTINGTON,0.489
21,1,DELAWAR,1275,JOHNS,0.385
21,98,GEORGIA,555,LUMPKIN,-0.464
21,98,GEORGIA,555,HAYNES,-0.559
21,98,GEORGIA,555,THOMPSON,-0.601
21,98,GEORGIA,555,LAMAR,-0.561
21,98,GEORGIA,555,WILDE,-0.136
21,98,GEORGIA,555,WAYNE,-0.283
21,98,GEORGIA,555,FOSTER,-0.367
21,1,ILLINOI,555,DUNCAN,-0.033
21,1,INDIANA,555,BOON,-0.243
21,2,INDIANA,1275,JENNINGS,0.132
21,3,INDIANA,1275,TEST,0.32
21,1,KENTUCK,555,DANIEL,0.037
21,2,KENTUCK,555,COLEMAN,-0.085
21,3,KENTUCK,1275,CLARK,0.284
21,4,KENTUCK,1275,LETCHER,0.196
21,5,KENTUCK,555,JOHNSON  R.,-0.187
21,6,KENTUCK,555,LECOMPTE,-0.243
21,7,KENTUCK,555,KINCAID,0.189
21,8,KENTUCK,555,GAITHER,-0.847
21,9,KENTUCK,555,WICKLIFFE,-0.064
21,10,KENTUCK,555,YANCEY,-0.06
21,11,KENTUCK,555,CHILTON,0.007
21,12,KENTUCK,555,LYON,-0.168
21,1,LOUISIA,1275,WHITE  E.,0.141
21,2,LOUISIA,1275,GURLEY,0.023
21,3,LOUISIA,555,OVERTON,-0.191
21,1,MAINE,555,MCINTIRE,-0.353
21,2,MAINE,555,ANDERSON,-0.384
21,3,MAINE,1275,WINGATE,0.141
21,4,MAINE,1275,EVANS  G.,0.593
21,5,MAINE,555,HOLLAND,-0.406
21,6,MAINE,555,JARVIS,-0.354
21,7,MAINE,1275,BUTMAN,0.338
21,1,MARYLAN,1275,DORSEY,0.271
21,2,MARYLAN,1275,SEMMES,0.228
21,3,MARYLAN,1275,WASHINGTON,0.123
21,4,MARYLAN,555,SPRIGG,0.128
21,5,MARYLAN,555,HOWARD,-0.222
21,5,MARYLAN,555,BROWN,-0.136
21,6,MARYLAN,555,MITCHELL,-0.014
21,7,MARYLAN,555,SPENCER  R.,-0.259
21,8,MARYLAN,555,WILSON,0.086
21,1,MASSACH,1275,GORHAM,0.241
21,2,MASSACH,1275,CROWNINSHIE,0.31
21,3,MASSACH,1275,VARNUM,0.216
21,4,MASSACH,1275,EVERETT  E.,0.396
21,5,MASSACH,1275,DAVIS  J.,0.52
21,6,MASSACH,1275,KENDALL,0.479
21,7,MASSACH,1275,GRENNELL,0.456
21,8,MASSACH,1275,BATES,0.644
21,9,MASSACH,1275,DWIGHT,0.202
21,10,MASSACH,1275,BAILEY,0.604
21,11,MASSACH,1275,RICHARDSON,0.178
21,12,MASSACH,1275,HODGES,0.286
21,13,MASSACH,1275,REED,0.479
21,1,MISSISS,555,HINDS,-0.262
21,1,MISSOUR,555,PETTIS,-0.184
21,98,NEW HAM,555,HUBBARD,-0.424
21,98,NEW HAM,555,CHANDLER,-0.377
21,98,NEW HAM,555,HARVEY,-0.537
21,98,NEW HAM,555,HAMMONS,-0.628
21,98,NEW HAM,555,BRODHEAD,-0.556
21,98,NEW HAM,555,WEEKS,-0.432
21,98,NEW JER,1275,HUGHES,0.67
21,98,NEW JER,1275,RANDOLPH,0.34
21,98,NEW JER,1275,COOPER,0.303
21,98,NEW JER,1275,PIERSON,0.347
21,98,NEW JER,1275,CONDICT,0.203
21,98,NEW JER,1275,SWAN,0.395
21,1,NEW YOR,555,LENT,-0.326
21,2,NEW YOR,555,CROCHERON,-0.313
21,3,NEW YOR,555,CAMBRELENG,-0.317
21,3,NEW YOR,555,VERPLANCK,-0.171
21,3,NEW YOR,555,WHITE  C.,-0.271
21,4,NEW YOR,1275,COWLES,0.322
21,5,NEW YOR,555,BOCKEE,-0.266
21,6,NEW YOR,555,CRAIG  H.,0.037
21,6,NEW YOR,1275,EAGER,0.204
21,7,NEW YOR,555,DEWITT,-0.415
21,8,NEW YOR,1275,STRONG,0.58
21,9,NEW YOR,1275,DICKINSON,0.376
21,10,NEW YOR,1275,SPENCER  A.,0.156
21,11,NEW YOR,555,KING  P.,-0.376
21,12,NEW YOR,555,BORST,-0.429
21,13,NEW YOR,555,ANGEL,-0.663
21,14,NEW YOR,1275,STORRS  H.,0.302
21,15,NEW YOR,555,HOFFMAN,-0.51
21,16,NEW YOR,1275,ARNOLD,0.208
